cell_id,cell_type,x,y,z,no_pixels
9,4,436,233,0,2489
9,4,436,234,0,2489
9,4,436,235,0,2489
9,4,436,236,0,2489
9,4,436,237,0,2489
9,4,436,238,0,2489
9,4,436,239,0,2489
9,4,436,240,0,2489
9,4,436,241,0,2489
9,4,436,242,0,2489
9,4,436,243,0,2489
9,4,436,244,0,2489
9,4,436,245,0,2489
9,4,436,246,0,2489
9,4,436,247,0,2489
9,4,436,248,0,2489
9,4,436,249,0,2489
9,4,436,250,0,2489
9,4,436,251,0,2489
9,4,437,200,0,2489
9,4,437,201,0,2489
9,4,437,202,0,2489
9,4,437,203,0,2489
9,4,437,204,0,2489
9,4,437,205,0,2489
9,4,437,206,0,2489
9,4,437,207,0,2489
9,4,437,208,0,2489
9,4,437,209,0,2489
9,4,437,210,0,2489
9,4,437,211,0,2489
9,4,437,212,0,2489
9,4,437,213,0,2489
9,4,437,214,0,2489
9,4,437,215,0,2489
9,4,437,216,0,2489
9,4,437,217,0,2489
9,4,437,218,0,2489
9,4,437,219,0,2489
9,4,437,220,0,2489
9,4,437,221,0,2489
9,4,437,222,0,2489
9,4,437,223,0,2489
9,4,437,224,0,2489
9,4,437,225,0,2489
9,4,437,226,0,2489
9,4,437,227,0,2489
9,4,437,228,0,2489
9,4,437,229,0,2489
9,4,437,230,0,2489
9,4,437,231,0,2489
9,4,437,232,0,2489
9,4,437,233,0,2489
9,4,437,234,0,2489
9,4,437,235,0,2489
9,4,437,236,0,2489
9,4,437,237,0,2489
9,4,437,238,0,2489
9,4,437,239,0,2489
9,4,437,240,0,2489
9,4,437,241,0,2489
9,4,437,242,0,2489
9,4,437,243,0,2489
9,4,437,244,0,2489
9,4,437,245,0,2489
9,4,437,246,0,2489
9,4,437,247,0,2489
9,4,437,248,0,2489
9,4,437,249,0,2489
9,4,437,250,0,2489
9,4,438,200,0,2489
9,4,438,201,0,2489
9,4,438,202,0,2489
9,4,438,203,0,2489
9,4,438,204,0,2489
9,4,438,205,0,2489
9,4,438,206,0,2489
9,4,438,207,0,2489
9,4,438,208,0,2489
9,4,438,209,0,2489
9,4,438,210,0,2489
9,4,438,211,0,2489
9,4,438,212,0,2489
9,4,438,213,0,2489
9,4,438,214,0,2489
9,4,438,215,0,2489
9,4,438,216,0,2489
9,4,438,217,0,2489
9,4,438,218,0,2489
9,4,438,219,0,2489
9,4,438,220,0,2489
9,4,438,221,0,2489
9,4,438,222,0,2489
9,4,438,223,0,2489
9,4,438,224,0,2489
9,4,438,225,0,2489
9,4,438,226,0,2489
9,4,438,227,0,2489
9,4,438,228,0,2489
9,4,438,229,0,2489
9,4,438,230,0,2489
9,4,438,231,0,2489
9,4,438,232,0,2489
9,4,438,233,0,2489
9,4,438,234,0,2489
9,4,438,235,0,2489
9,4,438,236,0,2489
9,4,438,237,0,2489
9,4,438,238,0,2489
9,4,438,239,0,2489
9,4,438,240,0,2489
9,4,438,241,0,2489
9,4,438,242,0,2489
9,4,438,243,0,2489
9,4,438,244,0,2489
9,4,438,245,0,2489
9,4,438,246,0,2489
9,4,438,247,0,2489
9,4,438,248,0,2489
9,4,438,249,0,2489
9,4,438,250,0,2489
9,4,439,200,0,2489
9,4,439,201,0,2489
9,4,439,202,0,2489
9,4,439,203,0,2489
9,4,439,204,0,2489
9,4,439,205,0,2489
9,4,439,206,0,2489
9,4,439,207,0,2489
9,4,439,208,0,2489
9,4,439,209,0,2489
9,4,439,210,0,2489
9,4,439,211,0,2489
9,4,439,212,0,2489
9,4,439,213,0,2489
9,4,439,214,0,2489
9,4,439,215,0,2489
9,4,439,216,0,2489
9,4,439,217,0,2489
9,4,439,218,0,2489
9,4,439,219,0,2489
9,4,439,220,0,2489
9,4,439,221,0,2489
9,4,439,222,0,2489
9,4,439,223,0,2489
9,4,439,224,0,2489
9,4,439,225,0,2489
9,4,439,226,0,2489
9,4,439,227,0,2489
9,4,439,228,0,2489
9,4,439,229,0,2489
9,4,439,230,0,2489
9,4,439,231,0,2489
9,4,439,232,0,2489
9,4,439,233,0,2489
9,4,439,234,0,2489
9,4,439,235,0,2489
9,4,439,236,0,2489
9,4,439,237,0,2489
9,4,439,238,0,2489
9,4,439,239,0,2489
9,4,439,240,0,2489
9,4,439,241,0,2489
9,4,439,242,0,2489
9,4,439,243,0,2489
9,4,439,244,0,2489
9,4,439,245,0,2489
9,4,439,246,0,2489
9,4,439,247,0,2489
9,4,439,248,0,2489
9,4,439,249,0,2489
9,4,439,250,0,2489
9,4,440,201,0,2489
9,4,440,202,0,2489
9,4,440,203,0,2489
9,4,440,204,0,2489
9,4,440,205,0,2489
9,4,440,206,0,2489
9,4,440,207,0,2489
9,4,440,208,0,2489
9,4,440,209,0,2489
9,4,440,210,0,2489
9,4,440,211,0,2489
9,4,440,212,0,2489
9,4,440,213,0,2489
9,4,440,214,0,2489
9,4,440,215,0,2489
9,4,440,216,0,2489
9,4,440,217,0,2489
9,4,440,218,0,2489
9,4,440,219,0,2489
9,4,440,220,0,2489
9,4,440,221,0,2489
9,4,440,222,0,2489
9,4,440,223,0,2489
9,4,440,224,0,2489
9,4,440,225,0,2489
9,4,440,226,0,2489
9,4,440,227,0,2489
9,4,440,228,0,2489
9,4,440,229,0,2489
9,4,440,230,0,2489
9,4,440,231,0,2489
9,4,440,232,0,2489
9,4,440,233,0,2489
9,4,440,234,0,2489
9,4,440,235,0,2489
9,4,440,236,0,2489
9,4,440,237,0,2489
9,4,440,238,0,2489
9,4,440,239,0,2489
9,4,440,240,0,2489
9,4,440,241,0,2489
9,4,440,242,0,2489
9,4,440,243,0,2489
9,4,440,244,0,2489
9,4,440,245,0,2489
9,4,440,246,0,2489
9,4,440,247,0,2489
9,4,440,248,0,2489
9,4,440,249,0,2489
9,4,440,250,0,2489
9,4,441,201,0,2489
9,4,441,202,0,2489
9,4,441,203,0,2489
9,4,441,204,0,2489
9,4,441,205,0,2489
9,4,441,206,0,2489
9,4,441,207,0,2489
9,4,441,208,0,2489
9,4,441,209,0,2489
9,4,441,210,0,2489
9,4,441,211,0,2489
9,4,441,212,0,2489
9,4,441,213,0,2489
9,4,441,214,0,2489
9,4,441,215,0,2489
9,4,441,216,0,2489
9,4,441,217,0,2489
9,4,441,218,0,2489
9,4,441,219,0,2489
9,4,441,220,0,2489
9,4,441,221,0,2489
9,4,441,222,0,2489
9,4,441,223,0,2489
9,4,441,224,0,2489
9,4,441,225,0,2489
9,4,441,226,0,2489
9,4,441,227,0,2489
9,4,441,228,0,2489
9,4,441,229,0,2489
9,4,441,230,0,2489
9,4,441,231,0,2489
9,4,441,232,0,2489
9,4,441,233,0,2489
9,4,441,234,0,2489
9,4,441,235,0,2489
9,4,441,236,0,2489
9,4,441,237,0,2489
9,4,441,238,0,2489
9,4,441,239,0,2489
9,4,441,240,0,2489
9,4,441,241,0,2489
9,4,441,242,0,2489
9,4,441,243,0,2489
9,4,441,244,0,2489
9,4,441,245,0,2489
9,4,441,246,0,2489
9,4,441,247,0,2489
9,4,441,248,0,2489
9,4,441,249,0,2489
9,4,441,250,0,2489
9,4,442,201,0,2489
9,4,442,202,0,2489
9,4,442,203,0,2489
9,4,442,204,0,2489
9,4,442,205,0,2489
9,4,442,206,0,2489
9,4,442,207,0,2489
9,4,442,208,0,2489
9,4,442,209,0,2489
9,4,442,210,0,2489
9,4,442,211,0,2489
9,4,442,212,0,2489
9,4,442,213,0,2489
9,4,442,214,0,2489
9,4,442,215,0,2489
9,4,442,216,0,2489
9,4,442,217,0,2489
9,4,442,218,0,2489
9,4,442,219,0,2489
9,4,442,220,0,2489
9,4,442,221,0,2489
9,4,442,222,0,2489
9,4,442,223,0,2489
9,4,442,224,0,2489
9,4,442,225,0,2489
9,4,442,226,0,2489
9,4,442,227,0,2489
9,4,442,228,0,2489
9,4,442,229,0,2489
9,4,442,230,0,2489
9,4,442,231,0,2489
9,4,442,232,0,2489
9,4,442,233,0,2489
9,4,442,234,0,2489
9,4,442,235,0,2489
9,4,442,236,0,2489
9,4,442,237,0,2489
9,4,442,238,0,2489
9,4,442,239,0,2489
9,4,442,240,0,2489
9,4,442,241,0,2489
9,4,442,242,0,2489
9,4,442,243,0,2489
9,4,442,244,0,2489
9,4,442,245,0,2489
9,4,442,246,0,2489
9,4,442,247,0,2489
9,4,442,248,0,2489
9,4,442,249,0,2489
9,4,443,201,0,2489
9,4,443,202,0,2489
9,4,443,203,0,2489
9,4,443,204,0,2489
9,4,443,205,0,2489
9,4,443,206,0,2489
9,4,443,207,0,2489
9,4,443,208,0,2489
9,4,443,209,0,2489
9,4,443,210,0,2489
9,4,443,211,0,2489
9,4,443,212,0,2489
9,4,443,213,0,2489
9,4,443,214,0,2489
9,4,443,215,0,2489
9,4,443,216,0,2489
9,4,443,217,0,2489
9,4,443,218,0,2489
9,4,443,219,0,2489
9,4,443,220,0,2489
9,4,443,221,0,2489
9,4,443,222,0,2489
9,4,443,223,0,2489
9,4,443,224,0,2489
9,4,443,225,0,2489
9,4,443,226,0,2489
9,4,443,227,0,2489
9,4,443,228,0,2489
9,4,443,229,0,2489
9,4,443,230,0,2489
9,4,443,231,0,2489
9,4,443,232,0,2489
9,4,443,233,0,2489
9,4,443,234,0,2489
9,4,443,235,0,2489
9,4,443,236,0,2489
9,4,443,237,0,2489
9,4,443,238,0,2489
9,4,443,239,0,2489
9,4,443,240,0,2489
9,4,443,241,0,2489
9,4,443,242,0,2489
9,4,443,243,0,2489
9,4,443,244,0,2489
9,4,443,245,0,2489
9,4,443,246,0,2489
9,4,443,247,0,2489
9,4,443,248,0,2489
9,4,443,249,0,2489
9,4,444,201,0,2489
9,4,444,202,0,2489
9,4,444,203,0,2489
9,4,444,204,0,2489
9,4,444,205,0,2489
9,4,444,206,0,2489
9,4,444,207,0,2489
9,4,444,208,0,2489
9,4,444,209,0,2489
9,4,444,210,0,2489
9,4,444,211,0,2489
9,4,444,212,0,2489
9,4,444,213,0,2489
9,4,444,214,0,2489
9,4,444,215,0,2489
9,4,444,216,0,2489
9,4,444,217,0,2489
9,4,444,218,0,2489
9,4,444,219,0,2489
9,4,444,220,0,2489
9,4,444,221,0,2489
9,4,444,222,0,2489
9,4,444,223,0,2489
9,4,444,224,0,2489
9,4,444,225,0,2489
9,4,444,226,0,2489
9,4,444,227,0,2489
9,4,444,228,0,2489
9,4,444,229,0,2489
9,4,444,230,0,2489
9,4,444,231,0,2489
9,4,444,232,0,2489
9,4,444,233,0,2489
9,4,444,234,0,2489
9,4,444,235,0,2489
9,4,444,236,0,2489
9,4,444,237,0,2489
9,4,444,238,0,2489
9,4,444,239,0,2489
9,4,444,240,0,2489
9,4,444,241,0,2489
9,4,444,242,0,2489
9,4,444,243,0,2489
9,4,444,244,0,2489
9,4,444,245,0,2489
9,4,444,246,0,2489
9,4,444,247,0,2489
9,4,444,248,0,2489
9,4,444,249,0,2489
9,4,445,201,0,2489
9,4,445,202,0,2489
9,4,445,203,0,2489
9,4,445,204,0,2489
9,4,445,205,0,2489
9,4,445,206,0,2489
9,4,445,207,0,2489
9,4,445,208,0,2489
9,4,445,209,0,2489
9,4,445,210,0,2489
9,4,445,211,0,2489
9,4,445,212,0,2489
9,4,445,213,0,2489
9,4,445,214,0,2489
9,4,445,215,0,2489
9,4,445,216,0,2489
9,4,445,217,0,2489
9,4,445,218,0,2489
9,4,445,219,0,2489
9,4,445,220,0,2489
9,4,445,221,0,2489
9,4,445,222,0,2489
9,4,445,223,0,2489
9,4,445,224,0,2489
9,4,445,225,0,2489
9,4,445,226,0,2489
9,4,445,227,0,2489
9,4,445,228,0,2489
9,4,445,229,0,2489
9,4,445,230,0,2489
9,4,445,231,0,2489
9,4,445,232,0,2489
9,4,445,233,0,2489
9,4,445,234,0,2489
9,4,445,235,0,2489
9,4,445,236,0,2489
9,4,445,237,0,2489
9,4,445,238,0,2489
9,4,445,239,0,2489
9,4,445,240,0,2489
9,4,445,241,0,2489
9,4,445,242,0,2489
9,4,445,243,0,2489
9,4,445,244,0,2489
9,4,445,245,0,2489
9,4,445,246,0,2489
9,4,445,247,0,2489
9,4,445,248,0,2489
9,4,445,249,0,2489
9,4,446,201,0,2489
9,4,446,202,0,2489
9,4,446,203,0,2489
9,4,446,204,0,2489
9,4,446,205,0,2489
9,4,446,206,0,2489
9,4,446,207,0,2489
9,4,446,208,0,2489
9,4,446,209,0,2489
9,4,446,210,0,2489
9,4,446,211,0,2489
9,4,446,212,0,2489
9,4,446,213,0,2489
9,4,446,214,0,2489
9,4,446,215,0,2489
9,4,446,216,0,2489
9,4,446,217,0,2489
9,4,446,218,0,2489
9,4,446,219,0,2489
9,4,446,220,0,2489
9,4,446,221,0,2489
9,4,446,222,0,2489
9,4,446,223,0,2489
9,4,446,224,0,2489
9,4,446,225,0,2489
9,4,446,226,0,2489
9,4,446,227,0,2489
9,4,446,228,0,2489
9,4,446,229,0,2489
9,4,446,230,0,2489
9,4,446,231,0,2489
9,4,446,232,0,2489
9,4,446,235,0,2489
9,4,446,236,0,2489
9,4,446,237,0,2489
9,4,446,238,0,2489
9,4,446,239,0,2489
9,4,446,240,0,2489
9,4,446,241,0,2489
9,4,446,242,0,2489
9,4,446,243,0,2489
9,4,446,244,0,2489
9,4,446,245,0,2489
9,4,446,246,0,2489
9,4,446,247,0,2489
9,4,446,248,0,2489
9,4,446,249,0,2489
9,4,447,201,0,2489
9,4,447,202,0,2489
9,4,447,203,0,2489
9,4,447,204,0,2489
9,4,447,205,0,2489
9,4,447,206,0,2489
9,4,447,207,0,2489
9,4,447,208,0,2489
9,4,447,209,0,2489
9,4,447,210,0,2489
9,4,447,211,0,2489
9,4,447,212,0,2489
9,4,447,213,0,2489
9,4,447,214,0,2489
9,4,447,215,0,2489
9,4,447,216,0,2489
9,4,447,218,0,2489
9,4,447,219,0,2489
9,4,447,220,0,2489
9,4,447,221,0,2489
9,4,447,222,0,2489
9,4,447,223,0,2489
9,4,447,224,0,2489
9,4,447,225,0,2489
9,4,447,226,0,2489
9,4,447,227,0,2489
9,4,447,228,0,2489
9,4,447,229,0,2489
9,4,447,230,0,2489
9,4,447,231,0,2489
9,4,447,235,0,2489
9,4,447,236,0,2489
9,4,447,237,0,2489
9,4,447,238,0,2489
9,4,447,239,0,2489
9,4,447,240,0,2489
9,4,447,241,0,2489
9,4,447,242,0,2489
9,4,447,243,0,2489
9,4,447,244,0,2489
9,4,447,245,0,2489
9,4,447,246,0,2489
9,4,447,247,0,2489
9,4,447,248,0,2489
9,4,447,249,0,2489
9,4,447,250,0,2489
9,4,448,201,0,2489
9,4,448,202,0,2489
9,4,448,203,0,2489
9,4,448,204,0,2489
9,4,448,205,0,2489
9,4,448,206,0,2489
9,4,448,207,0,2489
9,4,448,208,0,2489
9,4,448,209,0,2489
9,4,448,210,0,2489
9,4,448,211,0,2489
9,4,448,212,0,2489
9,4,448,213,0,2489
9,4,448,214,0,2489
9,4,448,215,0,2489
9,4,448,219,0,2489
9,4,448,220,0,2489
9,4,448,221,0,2489
9,4,448,222,0,2489
9,4,448,223,0,2489
9,4,448,224,0,2489
9,4,448,225,0,2489
9,4,448,226,0,2489
9,4,448,230,0,2489
9,4,448,231,0,2489
9,4,448,235,0,2489
9,4,448,236,0,2489
9,4,448,237,0,2489
9,4,448,238,0,2489
9,4,448,239,0,2489
9,4,448,240,0,2489
9,4,448,241,0,2489
9,4,448,242,0,2489
9,4,448,243,0,2489
9,4,448,244,0,2489
9,4,448,245,0,2489
9,4,448,246,0,2489
9,4,448,247,0,2489
9,4,448,248,0,2489
9,4,448,249,0,2489
9,4,448,250,0,2489
9,4,449,201,0,2489
9,4,449,202,0,2489
9,4,449,203,0,2489
9,4,449,204,0,2489
9,4,449,205,0,2489
9,4,449,213,0,2489
9,4,449,214,0,2489
9,4,449,220,0,2489
9,4,449,221,0,2489
9,4,449,222,0,2489
9,4,449,223,0,2489
9,4,449,224,0,2489
9,4,449,237,0,2489
9,4,449,238,0,2489
9,4,449,239,0,2489
9,4,449,240,0,2489
9,4,449,241,0,2489
9,4,449,242,0,2489
9,4,449,243,0,2489
9,4,449,244,0,2489
9,4,449,245,0,2489
9,4,449,246,0,2489
9,4,449,247,0,2489
9,4,449,248,0,2489
9,4,449,249,0,2489
9,4,450,202,0,2489
9,4,450,223,0,2489
9,4,450,238,0,2489
9,4,450,239,0,2489
9,4,450,240,0,2489
9,4,450,241,0,2489
9,4,450,242,0,2489
9,4,450,243,0,2489
9,4,450,244,0,2489
9,4,450,245,0,2489
9,4,450,246,0,2489
9,4,450,247,0,2489
9,4,450,248,0,2489
9,4,451,239,0,2489
9,4,451,240,0,2489
9,4,451,241,0,2489
9,4,451,242,0,2489
9,4,451,245,0,2489
9,4,451,246,0,2489
9,4,451,247,0,2489
9,4,451,248,0,2489
9,4,452,240,0,2489
9,4,452,241,0,2489
9,4,452,242,0,2489
9,4,452,245,0,2489
9,4,452,246,0,2489
9,4,452,247,0,2489
9,4,452,248,0,2489
10,4,446,233,0,2507
10,4,446,234,0,2507
10,4,447,217,0,2507
10,4,447,232,0,2507
10,4,447,233,0,2507
10,4,447,234,0,2507
10,4,448,216,0,2507
10,4,448,217,0,2507
10,4,448,218,0,2507
10,4,448,227,0,2507
10,4,448,228,0,2507
10,4,448,229,0,2507
10,4,448,232,0,2507
10,4,448,233,0,2507
10,4,448,234,0,2507
10,4,449,206,0,2507
10,4,449,207,0,2507
10,4,449,208,0,2507
10,4,449,209,0,2507
10,4,449,210,0,2507
10,4,449,211,0,2507
10,4,449,212,0,2507
10,4,449,215,0,2507
10,4,449,216,0,2507
10,4,449,217,0,2507
10,4,449,218,0,2507
10,4,449,219,0,2507
10,4,449,225,0,2507
10,4,449,226,0,2507
10,4,449,227,0,2507
10,4,449,228,0,2507
10,4,449,229,0,2507
10,4,449,230,0,2507
10,4,449,231,0,2507
10,4,449,232,0,2507
10,4,449,233,0,2507
10,4,449,234,0,2507
10,4,449,235,0,2507
10,4,449,236,0,2507
10,4,450,203,0,2507
10,4,450,204,0,2507
10,4,450,205,0,2507
10,4,450,206,0,2507
10,4,450,207,0,2507
10,4,450,208,0,2507
10,4,450,209,0,2507
10,4,450,210,0,2507
10,4,450,211,0,2507
10,4,450,212,0,2507
10,4,450,213,0,2507
10,4,450,214,0,2507
10,4,450,215,0,2507
10,4,450,216,0,2507
10,4,450,217,0,2507
10,4,450,218,0,2507
10,4,450,219,0,2507
10,4,450,220,0,2507
10,4,450,221,0,2507
10,4,450,222,0,2507
10,4,450,224,0,2507
10,4,450,225,0,2507
10,4,450,226,0,2507
10,4,450,227,0,2507
10,4,450,228,0,2507
10,4,450,229,0,2507
10,4,450,230,0,2507
10,4,450,231,0,2507
10,4,450,232,0,2507
10,4,450,233,0,2507
10,4,450,234,0,2507
10,4,450,235,0,2507
10,4,450,236,0,2507
10,4,450,237,0,2507
10,4,451,201,0,2507
10,4,451,202,0,2507
10,4,451,203,0,2507
10,4,451,204,0,2507
10,4,451,205,0,2507
10,4,451,206,0,2507
10,4,451,207,0,2507
10,4,451,208,0,2507
10,4,451,209,0,2507
10,4,451,210,0,2507
10,4,451,211,0,2507
10,4,451,212,0,2507
10,4,451,213,0,2507
10,4,451,214,0,2507
10,4,451,215,0,2507
10,4,451,216,0,2507
10,4,451,217,0,2507
10,4,451,218,0,2507
10,4,451,219,0,2507
10,4,451,220,0,2507
10,4,451,221,0,2507
10,4,451,222,0,2507
10,4,451,223,0,2507
10,4,451,224,0,2507
10,4,451,225,0,2507
10,4,451,226,0,2507
10,4,451,227,0,2507
10,4,451,228,0,2507
10,4,451,229,0,2507
10,4,451,230,0,2507
10,4,451,231,0,2507
10,4,451,232,0,2507
10,4,451,233,0,2507
10,4,451,234,0,2507
10,4,451,235,0,2507
10,4,451,236,0,2507
10,4,451,237,0,2507
10,4,451,238,0,2507
10,4,451,243,0,2507
10,4,451,244,0,2507
10,4,452,201,0,2507
10,4,452,202,0,2507
10,4,452,203,0,2507
10,4,452,204,0,2507
10,4,452,205,0,2507
10,4,452,206,0,2507
10,4,452,207,0,2507
10,4,452,208,0,2507
10,4,452,209,0,2507
10,4,452,210,0,2507
10,4,452,211,0,2507
10,4,452,212,0,2507
10,4,452,213,0,2507
10,4,452,214,0,2507
10,4,452,215,0,2507
10,4,452,216,0,2507
10,4,452,217,0,2507
10,4,452,218,0,2507
10,4,452,219,0,2507
10,4,452,220,0,2507
10,4,452,221,0,2507
10,4,452,222,0,2507
10,4,452,223,0,2507
10,4,452,224,0,2507
10,4,452,225,0,2507
10,4,452,226,0,2507
10,4,452,227,0,2507
10,4,452,228,0,2507
10,4,452,229,0,2507
10,4,452,230,0,2507
10,4,452,231,0,2507
10,4,452,232,0,2507
10,4,452,233,0,2507
10,4,452,234,0,2507
10,4,452,235,0,2507
10,4,452,236,0,2507
10,4,452,237,0,2507
10,4,452,238,0,2507
10,4,452,239,0,2507
10,4,452,243,0,2507
10,4,452,244,0,2507
10,4,453,201,0,2507
10,4,453,202,0,2507
10,4,453,203,0,2507
10,4,453,204,0,2507
10,4,453,205,0,2507
10,4,453,206,0,2507
10,4,453,207,0,2507
10,4,453,208,0,2507
10,4,453,209,0,2507
10,4,453,210,0,2507
10,4,453,211,0,2507
10,4,453,212,0,2507
10,4,453,213,0,2507
10,4,453,214,0,2507
10,4,453,215,0,2507
10,4,453,216,0,2507
10,4,453,217,0,2507
10,4,453,218,0,2507
10,4,453,219,0,2507
10,4,453,220,0,2507
10,4,453,221,0,2507
10,4,453,222,0,2507
10,4,453,223,0,2507
10,4,453,224,0,2507
10,4,453,225,0,2507
10,4,453,226,0,2507
10,4,453,227,0,2507
10,4,453,228,0,2507
10,4,453,229,0,2507
10,4,453,230,0,2507
10,4,453,231,0,2507
10,4,453,232,0,2507
10,4,453,233,0,2507
10,4,453,234,0,2507
10,4,453,235,0,2507
10,4,453,236,0,2507
10,4,453,237,0,2507
10,4,453,238,0,2507
10,4,453,239,0,2507
10,4,453,240,0,2507
10,4,453,241,0,2507
10,4,453,242,0,2507
10,4,453,243,0,2507
10,4,453,244,0,2507
10,4,453,245,0,2507
10,4,453,246,0,2507
10,4,453,247,0,2507
10,4,453,248,0,2507
10,4,454,201,0,2507
10,4,454,202,0,2507
10,4,454,203,0,2507
10,4,454,204,0,2507
10,4,454,205,0,2507
10,4,454,206,0,2507
10,4,454,207,0,2507
10,4,454,208,0,2507
10,4,454,209,0,2507
10,4,454,210,0,2507
10,4,454,211,0,2507
10,4,454,212,0,2507
10,4,454,213,0,2507
10,4,454,214,0,2507
10,4,454,215,0,2507
10,4,454,216,0,2507
10,4,454,217,0,2507
10,4,454,218,0,2507
10,4,454,219,0,2507
10,4,454,220,0,2507
10,4,454,221,0,2507
10,4,454,222,0,2507
10,4,454,223,0,2507
10,4,454,224,0,2507
10,4,454,225,0,2507
10,4,454,226,0,2507
10,4,454,227,0,2507
10,4,454,228,0,2507
10,4,454,229,0,2507
10,4,454,230,0,2507
10,4,454,231,0,2507
10,4,454,232,0,2507
10,4,454,233,0,2507
10,4,454,234,0,2507
10,4,454,235,0,2507
10,4,454,236,0,2507
10,4,454,237,0,2507
10,4,454,238,0,2507
10,4,454,239,0,2507
10,4,454,240,0,2507
10,4,454,241,0,2507
10,4,454,242,0,2507
10,4,454,243,0,2507
10,4,454,244,0,2507
10,4,454,245,0,2507
10,4,454,246,0,2507
10,4,454,247,0,2507
10,4,454,248,0,2507
10,4,455,201,0,2507
10,4,455,202,0,2507
10,4,455,203,0,2507
10,4,455,204,0,2507
10,4,455,205,0,2507
10,4,455,206,0,2507
10,4,455,207,0,2507
10,4,455,208,0,2507
10,4,455,209,0,2507
10,4,455,210,0,2507
10,4,455,211,0,2507
10,4,455,212,0,2507
10,4,455,213,0,2507
10,4,455,214,0,2507
10,4,455,215,0,2507
10,4,455,216,0,2507
10,4,455,217,0,2507
10,4,455,218,0,2507
10,4,455,219,0,2507
10,4,455,220,0,2507
10,4,455,221,0,2507
10,4,455,222,0,2507
10,4,455,223,0,2507
10,4,455,224,0,2507
10,4,455,225,0,2507
10,4,455,226,0,2507
10,4,455,227,0,2507
10,4,455,228,0,2507
10,4,455,229,0,2507
10,4,455,230,0,2507
10,4,455,231,0,2507
10,4,455,232,0,2507
10,4,455,233,0,2507
10,4,455,234,0,2507
10,4,455,235,0,2507
10,4,455,236,0,2507
10,4,455,237,0,2507
10,4,455,238,0,2507
10,4,455,239,0,2507
10,4,455,240,0,2507
10,4,455,241,0,2507
10,4,455,242,0,2507
10,4,455,243,0,2507
10,4,455,244,0,2507
10,4,455,245,0,2507
10,4,455,246,0,2507
10,4,455,247,0,2507
10,4,455,248,0,2507
10,4,455,249,0,2507
10,4,456,201,0,2507
10,4,456,202,0,2507
10,4,456,203,0,2507
10,4,456,204,0,2507
10,4,456,205,0,2507
10,4,456,206,0,2507
10,4,456,207,0,2507
10,4,456,208,0,2507
10,4,456,209,0,2507
10,4,456,210,0,2507
10,4,456,211,0,2507
10,4,456,212,0,2507
10,4,456,213,0,2507
10,4,456,214,0,2507
10,4,456,215,0,2507
10,4,456,216,0,2507
10,4,456,217,0,2507
10,4,456,218,0,2507
10,4,456,219,0,2507
10,4,456,220,0,2507
10,4,456,221,0,2507
10,4,456,222,0,2507
10,4,456,223,0,2507
10,4,456,224,0,2507
10,4,456,225,0,2507
10,4,456,226,0,2507
10,4,456,227,0,2507
10,4,456,228,0,2507
10,4,456,229,0,2507
10,4,456,230,0,2507
10,4,456,231,0,2507
10,4,456,232,0,2507
10,4,456,233,0,2507
10,4,456,234,0,2507
10,4,456,235,0,2507
10,4,456,236,0,2507
10,4,456,237,0,2507
10,4,456,238,0,2507
10,4,456,239,0,2507
10,4,456,240,0,2507
10,4,456,241,0,2507
10,4,456,242,0,2507
10,4,456,243,0,2507
10,4,456,244,0,2507
10,4,456,245,0,2507
10,4,456,246,0,2507
10,4,456,247,0,2507
10,4,456,248,0,2507
10,4,456,249,0,2507
10,4,457,201,0,2507
10,4,457,202,0,2507
10,4,457,203,0,2507
10,4,457,204,0,2507
10,4,457,205,0,2507
10,4,457,206,0,2507
10,4,457,207,0,2507
10,4,457,208,0,2507
10,4,457,209,0,2507
10,4,457,210,0,2507
10,4,457,211,0,2507
10,4,457,212,0,2507
10,4,457,213,0,2507
10,4,457,214,0,2507
10,4,457,215,0,2507
10,4,457,216,0,2507
10,4,457,217,0,2507
10,4,457,218,0,2507
10,4,457,219,0,2507
10,4,457,220,0,2507
10,4,457,221,0,2507
10,4,457,222,0,2507
10,4,457,223,0,2507
10,4,457,224,0,2507
10,4,457,225,0,2507
10,4,457,226,0,2507
10,4,457,227,0,2507
10,4,457,228,0,2507
10,4,457,229,0,2507
10,4,457,230,0,2507
10,4,457,231,0,2507
10,4,457,232,0,2507
10,4,457,233,0,2507
10,4,457,234,0,2507
10,4,457,235,0,2507
10,4,457,236,0,2507
10,4,457,237,0,2507
10,4,457,238,0,2507
10,4,457,239,0,2507
10,4,457,240,0,2507
10,4,457,241,0,2507
10,4,457,242,0,2507
10,4,457,243,0,2507
10,4,457,244,0,2507
10,4,457,245,0,2507
10,4,457,246,0,2507
10,4,457,247,0,2507
10,4,457,248,0,2507
10,4,457,249,0,2507
10,4,458,201,0,2507
10,4,458,202,0,2507
10,4,458,203,0,2507
10,4,458,204,0,2507
10,4,458,205,0,2507
10,4,458,206,0,2507
10,4,458,207,0,2507
10,4,458,208,0,2507
10,4,458,209,0,2507
10,4,458,210,0,2507
10,4,458,211,0,2507
10,4,458,212,0,2507
10,4,458,213,0,2507
10,4,458,214,0,2507
10,4,458,215,0,2507
10,4,458,216,0,2507
10,4,458,217,0,2507
10,4,458,218,0,2507
10,4,458,219,0,2507
10,4,458,220,0,2507
10,4,458,221,0,2507
10,4,458,222,0,2507
10,4,458,223,0,2507
